topology,glob_feat0,Index,rigid_ratio,polar_ratio,SMILES0,SMILES1,SMILES2,SMILES3,SMILES4,SMILES5,SMILES6,SMILES7,seg0_feat0,seg1_feat0,seg2_feat0,seg3_feat0,seg4_feat0,seg5_feat0,seg6_feat0,seg7_feat0,chain_node_seg_id,chain_edges,chain_node_types,chem_profile_id,mix_mode,density,Rg,D,S_q_peak,nematic_order,dielectric_constant,refractive_index,fold
linear,300,2,0.5,1.0,*CC#N,*CC(=O)OCC*,*OC(=O)c1cc2c(cc1)cc(cc2)C(=O)OCC*,,,,,,2,27.0,26.0,0.0,0.0,0.0,0.0,0.0,"[0, 1, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 1, 2, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29], [29, 30], [30, 31], [31, 32], [32, 33], [33, 34], [34, 35], [35, 36], [36, 37], [37, 38], [38, 39], [39, 40], [40, 41], [41, 42], [42, 43], [43, 44], [44, 45], [45, 46], [46, 47], [47, 48], [48, 49], [49, 50], [50, 51], [51, 52], [52, 53], [53, 54]]","{""0"": ""deg1_cyanoethyl_cap"", ""1"": ""deg2_ester"", ""2"": ""deg2_ester"", ""3"": ""deg2_PI569"", ""4"": ""deg2_ester"", ""5"": ""deg2_PI569"", ""6"": ""deg2_ester"", ""7"": ""deg2_PI569"", ""8"": ""deg2_ester"", ""9"": ""deg2_PI569"", ""10"": ""deg2_ester"", ""11"": ""deg2_PI569"", ""12"": ""deg2_ester"", ""13"": ""deg2_PI569"", ""14"": ""deg2_ester"", ""15"": ""deg2_PI569"", ""16"": ""deg2_ester"", ""17"": ""deg2_PI569"", ""18"": ""deg2_ester"", ""19"": ""deg2_PI569"", ""20"": ""deg2_ester"", ""21"": ""deg2_PI569"", ""22"": ""deg2_ester"", ""23"": ""deg2_PI569"", ""24"": ""deg2_ester"", ""25"": ""deg2_PI569"", ""26"": ""deg2_ester"", ""27"": ""deg2_PI569"", ""28"": ""deg2_ester"", ""29"": ""deg2_PI569"", ""30"": ""deg2_ester"", ""31"": ""deg2_PI569"", ""32"": ""deg2_ester"", ""33"": ""deg2_PI569"", ""34"": ""deg2_ester"", ""35"": ""deg2_PI569"", ""36"": ""deg2_ester"", ""37"": ""deg2_PI569"", ""38"": ""deg2_ester"", ""39"": ""deg2_PI569"", ""40"": ""deg2_ester"", ""41"": ""deg2_PI569"", ""42"": ""deg2_ester"", ""43"": ""deg2_PI569"", ""44"": ""deg2_ester"", ""45"": ""deg2_PI569"", ""46"": ""deg2_ester"", ""47"": ""deg2_PI569"", ""48"": ""deg2_ester"", ""49"": ""deg2_PI569"", ""50"": ""deg2_ester"", ""51"": ""deg2_PI569"", ""52"": ""deg2_ester"", ""53"": ""deg2_PI569"", ""54"": ""deg1_cyanoethyl_cap""}",0.0,alternating,1.196436725,19.81843252,2.68e-14,2.123202559,0.2485744803227417,1.484431599,1.4665902189796955,0
linear,300,2,0.5,1.0,*CC#N,*CC(=O)OCC*,*OC(=O)c1cc2c(cc1)cc(cc2)C(=O)OCC*,,,,,,2,27.0,26.0,0.0,0.0,0.0,0.0,0.0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29], [29, 30], [30, 31], [31, 32], [32, 33], [33, 34], [34, 35], [35, 36], [36, 37], [37, 38], [38, 39], [39, 40], [40, 41], [41, 42], [42, 43], [43, 44], [44, 45], [45, 46], [46, 47], [47, 48], [48, 49], [49, 50], [50, 51], [51, 52], [52, 53], [53, 54]]","{""0"": ""deg1_cyanoethyl_cap"", ""1"": ""deg2_ester"", ""2"": ""deg2_ester"", ""3"": ""deg2_ester"", ""4"": ""deg2_ester"", ""5"": ""deg2_ester"", ""6"": ""deg2_ester"", ""7"": ""deg2_ester"", ""8"": ""deg2_ester"", ""9"": ""deg2_PI569"", ""10"": ""deg2_PI569"", ""11"": ""deg2_PI569"", ""12"": ""deg2_PI569"", ""13"": ""deg2_PI569"", ""14"": ""deg2_PI569"", ""15"": ""deg2_PI569"", ""16"": ""deg2_PI569"", ""17"": ""deg2_PI569"", ""18"": ""deg2_PI569"", ""19"": ""deg2_PI569"", ""20"": ""deg2_PI569"", ""21"": ""deg2_PI569"", ""22"": ""deg2_PI569"", ""23"": ""deg2_PI569"", ""24"": ""deg2_PI569"", ""25"": ""deg2_PI569"", ""26"": ""deg2_PI569"", ""27"": ""deg2_PI569"", ""28"": ""deg2_PI569"", ""29"": ""deg2_PI569"", ""30"": ""deg2_PI569"", ""31"": ""deg2_PI569"", ""32"": ""deg2_PI569"", ""33"": ""deg2_PI569"", ""34"": ""deg2_PI569"", ""35"": ""deg2_ester"", ""36"": ""deg2_ester"", ""37"": ""deg2_ester"", ""38"": ""deg2_ester"", ""39"": ""deg2_ester"", ""40"": ""deg2_ester"", ""41"": ""deg2_ester"", ""42"": ""deg2_ester"", ""43"": ""deg2_ester"", ""44"": ""deg2_ester"", ""45"": ""deg2_ester"", ""46"": ""deg2_ester"", ""47"": ""deg2_ester"", ""48"": ""deg2_ester"", ""49"": ""deg2_ester"", ""50"": ""deg2_ester"", ""51"": ""deg2_ester"", ""52"": ""deg2_ester"", ""53"": ""deg2_ester"", ""54"": ""deg1_cyanoethyl_cap""}",1.0,block,1.194989304,20.33699949,3.15e-14,2.786279576,0.2013853465357528,1.535312773,1.4659335986085784,0
cyclic,300,7,0.0,0.0,*Cc1ccncc1C*,,,,,,,,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[[0, 1], [0, 69], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29], [29, 30], [30, 31], [31, 32], [32, 33], [33, 34], [34, 35], [35, 36], [36, 37], [37, 38], [38, 39], [39, 40], [40, 41], [41, 42], [42, 43], [43, 44], [44, 45], [45, 46], [46, 47], [47, 48], [48, 49], [49, 50], [50, 51], [51, 52], [52, 53], [53, 54], [54, 55], [55, 56], [56, 57], [57, 58], [58, 59], [59, 60], [60, 61], [61, 62], [62, 63], [63, 64], [64, 65], [65, 66], [66, 67], [67, 68], [68, 69]]","{""0"": ""deg2_pyridylmethylene"", ""1"": ""deg2_pyridylmethylene"", ""2"": ""deg2_pyridylmethylene"", ""3"": ""deg2_pyridylmethylene"", ""4"": ""deg2_pyridylmethylene"", ""5"": ""deg2_pyridylmethylene"", ""6"": ""deg2_pyridylmethylene"", ""7"": ""deg2_pyridylmethylene"", ""8"": ""deg2_pyridylmethylene"", ""9"": ""deg2_pyridylmethylene"", ""10"": ""deg2_pyridylmethylene"", ""11"": ""deg2_pyridylmethylene"", ""12"": ""deg2_pyridylmethylene"", ""13"": ""deg2_pyridylmethylene"", ""14"": ""deg2_pyridylmethylene"", ""15"": ""deg2_pyridylmethylene"", ""16"": ""deg2_pyridylmethylene"", ""17"": ""deg2_pyridylmethylene"", ""18"": ""deg2_pyridylmethylene"", ""19"": ""deg2_pyridylmethylene"", ""20"": ""deg2_pyridylmethylene"", ""21"": ""deg2_pyridylmethylene"", ""22"": ""deg2_pyridylmethylene"", ""23"": ""deg2_pyridylmethylene"", ""24"": ""deg2_pyridylmethylene"", ""25"": ""deg2_pyridylmethylene"", ""26"": ""deg2_pyridylmethylene"", ""27"": ""deg2_pyridylmethylene"", ""28"": ""deg2_pyridylmethylene"", ""29"": ""deg2_pyridylmethylene"", ""30"": ""deg2_pyridylmethylene"", ""31"": ""deg2_pyridylmethylene"", ""32"": ""deg2_pyridylmethylene"", ""33"": ""deg2_pyridylmethylene"", ""34"": ""deg2_pyridylmethylene"", ""35"": ""deg2_pyridylmethylene"", ""36"": ""deg2_pyridylmethylene"", ""37"": ""deg2_pyridylmethylene"", ""38"": ""deg2_pyridylmethylene"", ""39"": ""deg2_pyridylmethylene"", ""40"": ""deg2_pyridylmethylene"", ""41"": ""deg2_pyridylmethylene"", ""42"": ""deg2_pyridylmethylene"", ""43"": ""deg2_pyridylmethylene"", ""44"": ""deg2_pyridylmethylene"", ""45"": ""deg2_pyridylmethylene"", ""46"": ""deg2_pyridylmethylene"", ""47"": ""deg2_pyridylmethylene"", ""48"": ""deg2_pyridylmethylene"", ""49"": ""deg2_pyridylmethylene"", ""50"": ""deg2_pyridylmethylene"", ""51"": ""deg2_pyridylmethylene"", ""52"": ""deg2_pyridylmethylene"", ""53"": ""deg2_pyridylmethylene"", ""54"": ""deg2_pyridylmethylene"", ""55"": ""deg2_pyridylmethylene"", ""56"": ""deg2_pyridylmethylene"", ""57"": ""deg2_pyridylmethylene"", ""58"": ""deg2_pyridylmethylene"", ""59"": ""deg2_pyridylmethylene"", ""60"": ""deg2_pyridylmethylene"", ""61"": ""deg2_pyridylmethylene"", ""62"": ""deg2_pyridylmethylene"", ""63"": ""deg2_pyridylmethylene"", ""64"": ""deg2_pyridylmethylene"", ""65"": ""deg2_pyridylmethylene"", ""66"": ""deg2_pyridylmethylene"", ""67"": ""deg2_pyridylmethylene"", ""68"": ""deg2_pyridylmethylene"", ""69"": ""deg2_pyridylmethylene""}",2.0,block,1.067176661,14.29615113,3.45e-14,2.275744832,0.2545704669317221,1.130416273,1.4285481260961557,1
branch,300,19,0.5,0.5,*Cc1ccccc1,*c1ccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,*CCOC(=O)C(C*)CO*,*CCOC(C*)(CO*)CO*,*CCS(=O)(=O)C(C*)(CO*)CO*,,,,12,12.0,2.0,2.0,2.0,0.0,0.0,0.0,"[0, 1, 1, 1, 1, 2, 1, 0, 3, 1, 1, 1, 0, 2, 0, 4, 0, 0, 1, 1, 0, 3, 0, 1, 0, 4, 0, 0, 1, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [5, 8], [6, 7], [8, 9], [8, 13], [8, 21], [9, 10], [10, 11], [11, 12], [13, 14], [13, 15], [15, 16], [15, 17], [15, 18], [18, 19], [19, 20], [21, 22], [21, 23], [21, 25], [23, 24], [25, 26], [25, 27], [25, 28], [28, 29]]","{""0"": ""deg1_benzyl_cap"", ""1"": ""deg2_PI819"", ""2"": ""deg2_PI819"", ""3"": ""deg2_PI819"", ""4"": ""deg2_PI819"", ""5"": ""deg3_ester_junction"", ""6"": ""deg2_PI819"", ""7"": ""deg1_benzyl_cap"", ""8"": ""deg4_ether_junction"", ""9"": ""deg2_PI819"", ""10"": ""deg2_PI819"", ""11"": ""deg2_PI819"", ""12"": ""deg1_benzyl_cap"", ""13"": ""deg3_ester_junction"", ""14"": ""deg1_benzyl_cap"", ""15"": ""deg4_sulfone_junction"", ""16"": ""deg1_benzyl_cap"", ""17"": ""deg1_benzyl_cap"", ""18"": ""deg2_PI819"", ""19"": ""deg2_PI819"", ""20"": ""deg1_benzyl_cap"", ""21"": ""deg4_ether_junction"", ""22"": ""deg1_benzyl_cap"", ""23"": ""deg2_PI819"", ""24"": ""deg1_benzyl_cap"", ""25"": ""deg4_sulfone_junction"", ""26"": ""deg1_benzyl_cap"", ""27"": ""deg1_benzyl_cap"", ""28"": ""deg2_PI819"", ""29"": ""deg1_benzyl_cap""}",1.0,block,1.077672279,18.11688932,3.75e-14,2.935292357,0.3146481795145289,1.164625437,1.602416197853494,1
star,300,9,0.5,1.0,*CCOC,*c1ccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,*CCNC(=O)CC*,*CCS(=O)(=O)C(C*)(CO*)CO*,,,,,4,12.0,13.0,1.0,0.0,0.0,0.0,0.0,"[0, 1, 2, 1, 2, 1, 2, 1, 3, 2, 1, 2, 1, 2, 1, 0, 2, 1, 2, 1, 2, 1, 0, 2, 1, 2, 1, 2, 2, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [8, 16], [8, 23], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29]]","{""0"": ""deg1_methoxyethyl_cap"", ""1"": ""deg2_PI819"", ""2"": ""deg2_amide"", ""3"": ""deg2_PI819"", ""4"": ""deg2_amide"", ""5"": ""deg2_PI819"", ""6"": ""deg2_amide"", ""7"": ""deg2_PI819"", ""8"": ""deg4_sulfone_junction"", ""9"": ""deg2_amide"", ""10"": ""deg2_PI819"", ""11"": ""deg2_amide"", ""12"": ""deg2_PI819"", ""13"": ""deg2_amide"", ""14"": ""deg2_PI819"", ""15"": ""deg1_methoxyethyl_cap"", ""16"": ""deg2_amide"", ""17"": ""deg2_PI819"", ""18"": ""deg2_amide"", ""19"": ""deg2_PI819"", ""20"": ""deg2_amide"", ""21"": ""deg2_PI819"", ""22"": ""deg1_methoxyethyl_cap"", ""23"": ""deg2_amide"", ""24"": ""deg2_PI819"", ""25"": ""deg2_amide"", ""26"": ""deg2_PI819"", ""27"": ""deg2_amide"", ""28"": ""deg2_amide"", ""29"": ""deg1_methoxyethyl_cap""}",1.0,alternating,1.089636369,17.29498115,3.9e-14,3.196666367,0.665980640265389,1.466730559,1.60710225289349,3
branch,300,19,0.0,0.5,*Cc1ccccc1,*c1ccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,*CCOC(=O)C(C*)CO*,*CCOC(C*)(CO*)CO*,,,,,12,12.0,2.0,4.0,0.0,0.0,0.0,0.0,"[0, 1, 1, 1, 1, 2, 1, 0, 3, 1, 1, 1, 0, 2, 0, 3, 0, 0, 1, 1, 0, 3, 0, 1, 0, 3, 0, 0, 1, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [5, 8], [6, 7], [8, 9], [8, 13], [8, 21], [9, 10], [10, 11], [11, 12], [13, 14], [13, 15], [15, 16], [15, 17], [15, 18], [18, 19], [19, 20], [21, 22], [21, 23], [21, 25], [23, 24], [25, 26], [25, 27], [25, 28], [28, 29]]","{""0"": ""deg1_benzyl_cap"", ""1"": ""deg2_PI819"", ""2"": ""deg2_PI819"", ""3"": ""deg2_PI819"", ""4"": ""deg2_PI819"", ""5"": ""deg3_ester_junction"", ""6"": ""deg2_PI819"", ""7"": ""deg1_benzyl_cap"", ""8"": ""deg4_ether_junction"", ""9"": ""deg2_PI819"", ""10"": ""deg2_PI819"", ""11"": ""deg2_PI819"", ""12"": ""deg1_benzyl_cap"", ""13"": ""deg3_ester_junction"", ""14"": ""deg1_benzyl_cap"", ""15"": ""deg4_ether_junction"", ""16"": ""deg1_benzyl_cap"", ""17"": ""deg1_benzyl_cap"", ""18"": ""deg2_PI819"", ""19"": ""deg2_PI819"", ""20"": ""deg1_benzyl_cap"", ""21"": ""deg4_ether_junction"", ""22"": ""deg1_benzyl_cap"", ""23"": ""deg2_PI819"", ""24"": ""deg1_benzyl_cap"", ""25"": ""deg4_ether_junction"", ""26"": ""deg1_benzyl_cap"", ""27"": ""deg1_benzyl_cap"", ""28"": ""deg2_PI819"", ""29"": ""deg1_benzyl_cap""}",1.0,alternating,1.073202548,17.81889115,4.08e-14,2.848936859,0.2847833683206421,1.145779473,1.604745640992003,3
star,300,8,0.5,1.0,*CCOC,*c1ccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,*CCSCC*,*CCOC(C*)CO*,,,,,3,13.0,13.0,1.0,0.0,0.0,0.0,0.0,"[0, 1, 1, 1, 1, 1, 1, 2, 2, 2, 3, 1, 2, 2, 2, 2, 2, 2, 1, 0, 2, 1, 2, 1, 2, 1, 1, 2, 1, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [10, 20], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29]]","{""0"": ""deg1_methoxyethyl_cap"", ""1"": ""deg2_PI819"", ""2"": ""deg2_PI819"", ""3"": ""deg2_PI819"", ""4"": ""deg2_PI819"", ""5"": ""deg2_PI819"", ""6"": ""deg2_PI819"", ""7"": ""deg2_thioether"", ""8"": ""deg2_thioether"", ""9"": ""deg2_thioether"", ""10"": ""deg3_ether_junction"", ""11"": ""deg2_PI819"", ""12"": ""deg2_thioether"", ""13"": ""deg2_thioether"", ""14"": ""deg2_thioether"", ""15"": ""deg2_thioether"", ""16"": ""deg2_thioether"", ""17"": ""deg2_thioether"", ""18"": ""deg2_PI819"", ""19"": ""deg1_methoxyethyl_cap"", ""20"": ""deg2_thioether"", ""21"": ""deg2_PI819"", ""22"": ""deg2_thioether"", ""23"": ""deg2_PI819"", ""24"": ""deg2_thioether"", ""25"": ""deg2_PI819"", ""26"": ""deg2_PI819"", ""27"": ""deg2_thioether"", ""28"": ""deg2_PI819"", ""29"": ""deg1_methoxyethyl_cap""}",0.0,random,1.07261832,21.52839274,4.79e-14,3.536188363,0.3388796908195546,1.246152812,1.6159442072332095,3
linear,300,0,0.5,0.5,*CCOC,*Cc1ccc(C*)cc1,*c1ccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,*OC(=O)c1cc2c(cc1)cc(cc2)C(=O)OCC*,,,,,2,11.0,14.0,3.0,0.0,0.0,0.0,0.0,"[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 2, 3, 3, 3, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29]]","{""0"": ""deg1_methoxyethyl_cap"", ""1"": ""deg2_xylylene"", ""2"": ""deg2_xylylene"", ""3"": ""deg2_xylylene"", ""4"": ""deg2_xylylene"", ""5"": ""deg2_xylylene"", ""6"": ""deg2_xylylene"", ""7"": ""deg2_xylylene"", ""8"": ""deg2_xylylene"", ""9"": ""deg2_xylylene"", ""10"": ""deg2_xylylene"", ""11"": ""deg2_xylylene"", ""12"": ""deg2_PI819"", ""13"": ""deg2_PI819"", ""14"": ""deg2_PI819"", ""15"": ""deg2_PI819"", ""16"": ""deg2_PI819"", ""17"": ""deg2_PI819"", ""18"": ""deg2_PI819"", ""19"": ""deg2_PI819"", ""20"": ""deg2_PI819"", ""21"": ""deg2_PI819"", ""22"": ""deg2_PI819"", ""23"": ""deg2_PI819"", ""24"": ""deg2_PI819"", ""25"": ""deg2_PI819"", ""26"": ""deg2_PI569"", ""27"": ""deg2_PI569"", ""28"": ""deg2_PI569"", ""29"": ""deg1_methoxyethyl_cap""}",2.0,block,1.049345236,24.95528816,5.03e-14,3.488808668,0.3863311724086251,1.114076469,1.6088643092318071,0
star,300,13,1.0,0.5,*Cc1ccccc1,*N=P(*)(OCC(F)(F)F)OCC(F)(F)F,*Cc1ccc(C*)cc1,*CCS(=O)(=O)C(C*)(CO*)CO*,,,,,4,25.0,25.0,1.0,0.0,0.0,0.0,0.0,"[0, 1, 1, 2, 2, 1, 1, 1, 2, 1, 1, 1, 2, 2, 3, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 2, 0, 2, 2, 2, 1, 2, 1, 1, 1, 2, 1, 2, 2, 0, 2, 1, 2, 1, 2, 2, 2, 2, 2, 1, 1, 1, 2, 0]","[[0, 1], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [14, 28], [14, 41], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [28, 29], [29, 30], [30, 31], [31, 32], [32, 33], [33, 34], [34, 35], [35, 36], [36, 37], [37, 38], [38, 39], [39, 40], [41, 42], [42, 43], [43, 44], [44, 45], [45, 46], [46, 47], [47, 48], [48, 49], [49, 50], [50, 51], [51, 52], [52, 53], [53, 54]]","{""0"": ""deg1_benzyl_cap"", ""1"": ""deg2_PI823"", ""2"": ""deg2_PI823"", ""3"": ""deg2_xylylene"", ""4"": ""deg2_xylylene"", ""5"": ""deg2_PI823"", ""6"": ""deg2_PI823"", ""7"": ""deg2_PI823"", ""8"": ""deg2_xylylene"", ""9"": ""deg2_PI823"", ""10"": ""deg2_PI823"", ""11"": ""deg2_PI823"", ""12"": ""deg2_xylylene"", ""13"": ""deg2_xylylene"", ""14"": ""deg4_sulfone_junction"", ""15"": ""deg2_PI823"", ""16"": ""deg2_PI823"", ""17"": ""deg2_PI823"", ""18"": ""deg2_PI823"", ""19"": ""deg2_PI823"", ""20"": ""deg2_xylylene"", ""21"": ""deg2_xylylene"", ""22"": ""deg2_PI823"", ""23"": ""deg2_xylylene"", ""24"": ""deg2_xylylene"", ""25"": ""deg2_PI823"", ""26"": ""deg2_xylylene"", ""27"": ""deg1_benzyl_cap"", ""28"": ""deg2_xylylene"", ""29"": ""deg2_xylylene"", ""30"": ""deg2_xylylene"", ""31"": ""deg2_PI823"", ""32"": ""deg2_xylylene"", ""33"": ""deg2_PI823"", ""34"": ""deg2_PI823"", ""35"": ""deg2_PI823"", ""36"": ""deg2_xylylene"", ""37"": ""deg2_PI823"", ""38"": ""deg2_xylylene"", ""39"": ""deg2_xylylene"", ""40"": ""deg1_benzyl_cap"", ""41"": ""deg2_xylylene"", ""42"": ""deg2_PI823"", ""43"": ""deg2_xylylene"", ""44"": ""deg2_PI823"", ""45"": ""deg2_xylylene"", ""46"": ""deg2_xylylene"", ""47"": ""deg2_xylylene"", ""48"": ""deg2_xylylene"", ""49"": ""deg2_xylylene"", ""50"": ""deg2_PI823"", ""51"": ""deg2_PI823"", ""52"": ""deg2_PI823"", ""53"": ""deg2_xylylene"", ""54"": ""deg1_benzyl_cap""}",1.0,random,1.319883192,15.95245594,5.05e-14,2.679660144,0.1496322235599794,1.829156305,1.3360155374273717,2
cyclic,300,4,0.0,0.5,*c1ccc(-c2nc3cc(-c4ccc5nc(*)c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,*CC(=O)OCC*,,,,,,,15,15.0,0.0,0.0,0.0,0.0,0.0,0.0,"[0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1]","[[0, 1], [0, 29], [1, 2], [2, 3], [3, 4], [4, 5], [5, 6], [6, 7], [7, 8], [8, 9], [9, 10], [10, 11], [11, 12], [12, 13], [13, 14], [14, 15], [15, 16], [16, 17], [17, 18], [18, 19], [19, 20], [20, 21], [21, 22], [22, 23], [23, 24], [24, 25], [25, 26], [26, 27], [27, 28], [28, 29]]","{""0"": ""deg2_PI819"", ""1"": ""deg2_ester"", ""2"": ""deg2_PI819"", ""3"": ""deg2_ester"", ""4"": ""deg2_PI819"", ""5"": ""deg2_ester"", ""6"": ""deg2_PI819"", ""7"": ""deg2_ester"", ""8"": ""deg2_PI819"", ""9"": ""deg2_ester"", ""10"": ""deg2_PI819"", ""11"": ""deg2_ester"", ""12"": ""deg2_PI819"", ""13"": ""deg2_ester"", ""14"": ""deg2_PI819"", ""15"": ""deg2_ester"", ""16"": ""deg2_PI819"", ""17"": ""deg2_ester"", ""18"": ""deg2_PI819"", ""19"": ""deg2_ester"", ""20"": ""deg2_PI819"", ""21"": ""deg2_ester"", ""22"": ""deg2_PI819"", ""23"": ""deg2_ester"", ""24"": ""deg2_PI819"", ""25"": ""deg2_ester"", ""26"": ""deg2_PI819"", ""27"": ""deg2_ester"", ""28"": ""deg2_PI819"", ""29"": ""deg2_ester""}",1.0,alternating,1.080090552,20.07464982,5.52e-14,2.684294746,0.2499188973202115,1.172955859,1.6171491935734923,2
